Punto,Lat,Lon
FITFLOW,19.44006693,-99.16350421
FITNESS TIME  XTREME,19.44219355,-99.15530885
VICAS FITNES,19.44134785,-99.15996246
CLUB C+,19.44687238,-99.15236972
GIMNASIO GYMKA,19.4424869,-99.16306378
SQUASH CIPRES,19.44566791,-99.1582174
ULFIX GYM,19.44760749,-99.15787322
FITNESS TIME EXTREME,19.45008489,-99.15594569
ELEMENT FITNESS GUERRERO,19.44758623,-99.14707108
PERFORMANCE FITNESS GYM,19.45057132,-99.15647854
CENTRO DE ACONDICIONAMIENTO GYM SHU EL GUERRERO,19.45916975,-99.14452475
GIMNACIO COLOR GYM,19.45242494,-99.14613716
POWER FIST GYM,19.45539504,-99.14584495
SPINNING CARTUR S,19.45633711,-99.14823602
SPORTS INC,19.46312352,-99.14719725
STUDIO PILATES AR,19.45580443,-99.14808292
HELL GYM GIMNASIO,19.45932039,-99.13878727
SMART FIT LA RAZA,19.46810726,-99.14421777
COMICS GYM,19.47299151,-99.14386971
FRONTON LA RAZA,19.47003416,-99.13919372
GYM MUSCLE MANIA,19.46886218,-99.13784855
LUAU CENTRO DE DANZAS Y FITNESS,19.47575876,-99.13729529
MAXIMUS GYM FITNESS AND HEALTH,19.47314106,-99.13241524
SAMM,19.47176914,-99.13546076
FITNESS GYM ANIMAL MOTION,19.47862397,-99.12981574
GIMNACIO TRAIN HARD,19.47453285,-99.12490887
MORAS GYM,19.47818616,-99.13625305
SPORTS WORLD LINDAVISTA,19.48415418,-99.13224919
CARDIO BALANCE,19.48256492,-99.12214382
DEPORTIVO 18 DE MARZO,19.48467722,-99.12243042
GIMNASIO ENERGYSPINN,19.48381904,-99.12227743
SPORT CITY ENTRENNA LINDAVISTA,19.48622142,-99.1298447
SPORTS WORLD,19.48456052,-99.13355468
FITNESS BEAUTY,19.49251858,-99.12599985
32B GIMNASIO LUPITA TACUBAYA,19.39901977,-99.18803729
ASTRO CITY,19.40785984,-99.18571336
DEPORTIVO AVIERTO,19.40523022,-99.18218532
ESTUDIO PROFECIONAL ZUMBAE,19.40018434,-99.18859125
GIMNASIO OLIMPIA DOS,19.39760504,-99.18544982
GIMNASIO WORKOUT FITNESS,19.40925283,-99.18492666
GYM ESCA SERVICIO DE RENTA DE APARATOS DE GIMNASIO ATRAVES DE UNA MEMBRESIA PARA SOCIOS,19.39862947,-99.18036918
MAXMUS GYM,19.40694316,-99.18485866
SILVER GIM,19.39650943,-99.19128534
SPORT CLUB LIMA LAMA FENIX,19.39690298,-99.18921439
WBF,19.3989276,-99.18416689
C.F. SAN MIGUEL,19.4123939,-99.18511447
SMART FIT,19.41115711,-99.18202
SPORT MILENIO,19.41096605,-99.19048546
O2 GYM FITNEES CENTER,19.39660868,-99.16254498
ACTIVE 24 FITNESS,19.39813702,-99.15708667
BEAT,19.39299205,-99.16057489
ENERGYM,19.3958416,-99.15762635
GIMNASIO SPA 10 FITNESS,19.39394801,-99.15832559
SALUD CUERPO PILATES,19.39489581,-99.15796044
SMASH 11 THE CROSS GAME,19.39591078,-99.15777738
SPORTS WORLD OBRERO MUNDIAL,19.4016206,-99.15966958
VIKING S GYM,19.39926559,-99.15654093
CARDIO EXPRESS,19.39803029,-99.14912658
CENTRO DEPORTIVO Y DANZISTICO GYM JAM,19.3946511,-99.14910639
GYM MANIAKOS,19.39066735,-99.15609102
IKARUS,19.39179516,-99.15343352
LEGENDS FITNESS,19.40155834,-99.15531023
SOTNYK PILATES ESTUDIO,19.39565027,-99.15517572
SPINNING VIP,19.39327328,-99.15293479
SQUASH,19.40221505,-99.15718867
TM GYM,19.39184564,-99.15645878
UNIVERSITY GYM,19.39283884,-99.15066887
ALL BLACKS 210,19.39398147,-99.1455278
GIMNASIO CA�ON,19.39857949,-99.14547998
MOVIMIENTO Y TRANSFORMACION RIO ABIERTO,19.38972948,-99.14923095
ZONA FITNESS,19.39546511,-99.14614953
DANS SATT,19.39722835,-99.13964796
GIMNASIO ARGUS,19.38832775,-99.14710292
GYM FITNESS & TRAINING,19.39787525,-99.14300277
SEKKAN GYM,19.39467455,-99.14206819
ZONA 3 CROSS FIT,19.39235676,-99.14057492
GIMNASIO TO THE LIMIT,19.38992538,-99.13834642
OFIE FORCE & ENERGY,19.39075064,-99.13822337
SPORT KINGDOM,19.39438292,-99.13463307
UNBROKEN,19.39890803,-99.13677479
UPG GYM,19.40167262,-99.14025653
GIMNASIO LOIEROS GYM,19.40051365,-99.13721499
CURVES,19.38923546,-99.13258721
GIMNASIO FLOWSPORT GYM,19.39076782,-99.12901963
GIMNASIO MR FORTIS,19.39110759,-99.13111019
GIMNASIO SPORT TIME,19.39991247,-99.13285125
BLACK GIM,19.39891149,-99.1243378
CROSS TRAINING GIMNASIO,19.4012527,-99.13502014
SPINNING FISSIC CENTER,19.40126604,-99.13268784
SQUASH CARMELITA,19.39874014,-99.12566369
GIMNASIO DE ACONDICIONAMIENTO FISICO BODY FITNESS,19.3985565,-99.11973184
ESPACIO GYM,19.39401926,-99.1159756
FITNNES CLUB,19.39387299,-99.11696029
GORILAS GYM,19.39573227,-99.11033643
ZUMBA STAR,19.39589332,-99.11549154
CLU BODY CLINIC,19.39288987,-99.10480154
GYM BARRERA,19.39274672,-99.10692693
GIMNASIO KOSAN CHURUBUSCO,19.39405438,-99.09883804
SPORTS CENTRE,19.39948006,-99.09602888
B STRONGE,19.39222753,-99.09696724
GIMNASIO ROMANZA,19.40074049,-99.09319747
ZUMBA,19.39130883,-99.09139005
GIMNASIO LEGYCAN,19.39346013,-99.08494906
GIMNASIO CVS,19.38463786,-99.08725034
GIMNASIO STOR GYM,19.38775058,-99.0823518
ACONDICIONAMIENTO FICICO,19.39147776,-99.07848387
ATLETHA S GYM,19.38627188,-99.07931785
FITNESS CENTER,19.39324666,-99.07637876
GIMNASIO FITNESS CENTER HYPERSTRONG,19.38136082,-99.08395265
SPRING FITNESS STUDIO,19.3864218,-99.08061853
GYM ATHLETHAS,19.39115214,-99.07417999
GYM VICTORY SPORT CENTER,19.38765116,-99.07417285
SNAP FITNESS-24-7,19.38135698,-99.07976006
GIMNASIO ENERGY,19.38049517,-99.07454955
GIMNASIO WHEELER,19.37889368,-99.07664702
SQUASH GARZA,19.38369193,-99.06834178
GIMNASIO CONDOR GYM,19.3906341,-99.07085574
OLA SCUAHS,19.39194428,-99.07359504
GYM BERVELY,19.38201924,-99.06742928
GYM OCELOTL,19.38353577,-99.06312662
GIMNACIO BICHOS,19.38915378,-99.06242696
GIMNASIO FUT 7,19.38023133,-99.05872844
GYM ARCENAL SPORT FITNETSS,19.38110962,-99.06201037
GYM BRITOS,19.37658497,-99.06363353
GIMNASIO TRANSFORMER,19.38986296,-99.06077117
ORGANIZACION F Y E FUT 7,19.3775732,-99.05874162
SPORT LIFE GYM,19.38904013,-99.0599943
SPORT GYM,19.39190888,-99.05986698
GIMNASIO BOSS,19.39242789,-99.04947322
MAX POWER,19.39794083,-99.06225141
ZUMBA,19.39403441,-99.05028977
GIMNASIO JAVI KEVIN,19.39387161,-99.04440082
GIMNASIO QUALITY GYM,19.52480454,-99.16779702
JFITNESS FOR WOMANS,19.52352795,-99.17081402
UPPERCUT MEXICO,19.52448549,-99.17011984
CLASES DE ZUMBA,19.52114322,-99.15910141
GIMNASIO OLYMPUS GYM,19.5226723,-99.15811978
GYM MOO DUK KWAN,19.52171488,-99.16020739
GYM MOSQUEDA,19.5182672,-99.162897
MUSCULE HOUSE,19.52151505,-99.16660219
GIMNASIO MARA SPORT,19.50223082,-99.15646432
STAR FUTBOL,19.49819366,-99.15236901
GIMNASIO CEFAMD ADAM LINDAVISTA,19.49542535,-99.15175366
GIMNASIO BODYWORK,19.49397471,-99.14964245
GIMNASIO M & M,19.49387693,-99.14924988
GIMNASIO V MORE FUNCTIONAL TRAINING,19.49454229,-99.14934168
ENERGY FITNESS,19.48564187,-99.15084999
GYM LIFE FITNESS,19.48010947,-99.15459555
SKY BLUE ZUMBA,19.47724446,-99.14443985
CLASES DE ZUMBA,19.4717294,-99.14921694
SILVER GYM,19.47303811,-99.15242731
GIMNASIO GUERRERO FITNESS CLUB,19.45069117,-99.14142822
SMART FIT TLATELOLCO,19.45067706,-99.14035434
GIMNASIO ATLAS,19.44643873,-99.14486845
GIMNASIO DE KARATE GOYUKENSHA TLATELOLCO,19.44929119,-99.13863354
GIMNASIA RITMICA SIN NOMBRE,19.44345743,-99.14555232
GIMNASIO GYM COLIN ESCUELA DE BOXEO,19.44527606,-99.13930777
GYM H�RCULES MODERNO,19.44134034,-99.14636607
ASOSIACION CRISTIANA FEMENINA,19.43276011,-99.14862065
SNAP TORRE LATINO,19.43399721,-99.14076442
CK PERSONAL TRAINING SUSTEM,19.42629134,-99.15153029
GIMNASIO NI�OS HEROES,19.42417786,-99.14963351
GIMNASIO NUEVO JORDAN,19.42729008,-99.14375192
GIMNASIO SPORT GYM VILLALOBOS,19.42911536,-99.14228137
GYM METROPOLITANO,19.4291137,-99.14226292
ELEMENT FITNESS,19.42489017,-99.14254824
GYM EXTASIS,19.42436295,-99.14279124
ARMONIA Y MOVIMIENTO,19.41977528,-99.15368216
GIMNASIO LA ESGRIMERIA,19.41729346,-99.15447503
FINTIVESS CENTERM CUAUHTEMOC,19.41638263,-99.15429135
GIMNASIO XTREAM,19.41722356,-99.14700449
STUDYO JAZZ,19.41574203,-99.15114759
AMERICAN FITNESS,19.43421762,-99.13710136
GIMNASIO EXTASIS,19.42476444,-99.13969554
GYM TITOS,19.42973601,-99.13708141
HD SPORT + FITNESS,19.4243049,-99.13832981
AEROBICA FITNESS,19.42991147,-99.13232891
CHARLES BRONSO MEXICO,19.42089049,-99.12963855
GIMNASIO BONEBREAKERS CENTRAL,19.42499595,-99.13354104
GIMNASIO LATINO AMERICANO KONKRETO,19.42302074,-99.12623379
GIMNASIO URD STUDIO,19.42497749,-99.13333644
GYN EL NUMERO 25,19.42492225,-99.12613317
OLLIN CIHUATZIN,19.4317236,-99.1232052
SPORT BIKE,19.43203732,-99.13001971
GIMNASIO BE FIT,19.42446069,-99.11270604
JAO BALLROOM,19.41876293,-99.11676751
LILAH ESTUDIO FITNESS,19.42363735,-99.11042399
PIETRAS GYM,19.42245581,-99.11199668
MASTINES GYM,19.42439009,-99.10561323
GYM SPORT FITNESS C S,19.43510901,-99.12088708
SMART FIT,19.43582749,-99.11068018
CARDIO HEART AND SOUL,19.43954412,-99.11491816
GYM SAGITARIO,19.44051767,-99.11183552
NEW GYM ATLHETIC POWER,19.43983776,-99.11324049
THANOS CROSS FIT,19.43920831,-99.1086127
ZUMBA SOL,19.44067954,-99.11335602
GYM ESCORPION,19.44052087,-99.12172093
SPORT FITNESS,19.4333709,-99.12603767
WORK SPORT,19.44156842,-99.12162849
FORO 2,19.50380862,-99.09263948
GIMNASIO GYM BODY SPORT,19.50107,-99.08647986
GIMNACIO NEW GIM,19.49645098,-99.08667714
GIMNASIO CENTENARIO,19.49890044,-99.09591765
GIMNASIO SMART FIT,19.49761323,-99.09037721
SQUASH FRONTON HERNANDEZ,19.49903629,-99.08395066
GIMNACIO VIGYM,19.4925611,-99.08488209
SPORT MOLINA,19.49347128,-99.09253462
GIMNASIO ENTRENAMIENTO GENETICO,19.48572502,-99.09459476
GIMNASIO TRES 420,19.4888102,-99.09887189
ARNOLS GYM,19.48602409,-99.10185562
ESTUDIO ARTE EN ESCENA,19.48770649,-99.10124745
GIMNACIO CARRERA SPORTS,19.49021619,-99.10025586
GIMNASIO EXTASIS,19.48340265,-99.09737932
GIMNASIO GYM VITAL,19.48331083,-99.09636133
GIMNASIO PIRAMY GYM,19.48576104,-99.08658245
BE FITNESS,19.4713281,-99.10078968
CENTRO DE ACONDICIONAMIENTO FISICO,19.47337773,-99.10781751
CLASES DE JUMPIN,19.46810476,-99.09937118
GIMNASIO OPTIMUS FITNES CENTER,19.4656075,-99.09913995
GIMNASIO RICHARD GIM,19.4650586,-99.10455789
GOLDEM GYM,19.46716944,-99.10311633
LIFE FITNESS GIM,19.46845411,-99.10824142
MANTRA GYM,19.46578108,-99.10683782
CENTRO DE ARTE Y DEPORTE,19.46442323,-99.10724703
QUEBEC SPORT GYM,19.46010867,-99.10266548
CARDIO FITNESS ENERGY HEALT,19.45590988,-99.1055676
CARDIO NEON FEST,19.4576506,-99.10600495
GYM MERCKS,19.45999117,-99.11231234
GYM TORRE,19.4630305,-99.10954076
SPORT LIFE,19.45590029,-99.10727468
GIM SOUTH AFRICA,19.4526971,-99.10176586
GIMNACIO SPORT CENTER GYM,19.4614801,-99.11367643
GORILAS GYM,19.45265316,-99.1041459
GYM POWER Y FITNESS,19.45212265,-99.10442738
GYM WORKOUT FITNESS,19.45701475,-99.11148986
LATINOS SPOR GYM,19.45953779,-99.11400921
CENTRO INTEGRAL DE DESARROLLO FISICO Y MENTAL,19.44869921,-99.1091487
GIMANACIO DE CARLO,19.44703885,-99.11141069
SPINNING TRON,19.44712991,-99.11240007
SPOR EVOLUTION,19.44831145,-99.11269843
FITNESS CLUB,19.44525685,-99.10914062
GYM,19.44921709,-99.11827776
GYM STAR,19.44965634,-99.11804073
LIFALLA 92,19.44448126,-99.11240518
DANCE ZUMBA FIT,19.44164855,-99.10929646
FITNESS CHICK,19.43955364,-99.10685361
SPINNING Y AEROBICS PARA MAYORES DE EDAD,19.44414631,-99.11803483
CENTRO DE ACONDICIONAMIENTO FISICO EHD,19.34099885,-99.14317962
CLUB CAMPESTRE DE LA CIUDAD DE MEXICO,19.34592125,-99.14455239
GIMNACIO EXERCEO,19.34497665,-99.13565104
ORANGE GYM,19.34065581,-99.13477223
PBS TRAINER HARDER,19.33968283,-99.14812189
ESPACIO DE BELLEZA INTEGRAL,19.33253665,-99.13713238
ZONA FITNESS,19.32933643,-99.1426909
PURO MUSCULO GYM,19.32843208,-99.13752691
ANYTIME FITNESS,19.32122468,-99.13276893
ARTZZ CLUB,19.32025361,-99.13273796
CROSSFIT VOLTIO COAPA,19.31968556,-99.13274735
GRUPO DINAMICO DE MERCADEO,19.32452667,-99.13194302
PARQUE ASTURIAS,19.31918161,-99.14328212
ESCUELA DE ZUMBA,19.31607571,-99.13406863
SMART FIT EL GIMNASIO INTELIGENTE,19.31349886,-99.13533403
ARMY GYM,19.30837586,-99.13513354
CLUB DEPORTIVO AM�RICA,19.31029338,-99.13417381
ZONA FITNESS,19.30961095,-99.13584624
GYMNASIO SPORT PALACE,19.3023117,-99.14033588
CENTRO DEPORTIVO,19.30339897,-99.15468402
CLUB DEPORTIVO TERNI,19.29861525,-99.14499628
CRECE FIGHT&CLUB,19.29736795,-99.15224621
LAS ESPADAS GYM GENERE,19.2972074,-99.15245704
LITHIUM GYM,19.30563699,-99.15085044
SPORT GYM CAPRICHO,19.2976388,-99.15151164
CENTRO DE ACONDICIONAMIENTO FISICO,19.29338977,-99.14688988
CENTRO DE ACONDICIONAMIENTO BODY WAREHOUSE,19.28875716,-99.14706961
KAIZER POLE Y FITNNESS,19.29190878,-99.13952266
REBELS TRAINING CENTER,19.28959726,-99.14748725
GYM ELITE TEAM PRO,19.28022659,-99.1368383
SMART FIT ARENAL,19.28001023,-99.13732526
ACSENDUM GIMNASIO DE ESCALADA,19.2859098,-99.13020216
CLUB ALEMAN DE MEXICO,19.27621998,-99.13224838
CLUB DE TENIS TEPEPAN,19.27558466,-99.12742218
GYM 7 TEPEPAN,19.27257493,-99.1315358
SPINNING,19.2733101,-99.13215869
GIMNASIO DEL VALLE,19.27357018,-99.12240927
GIMNASIO ELYFE,19.26583663,-99.13252202
GIMNASIO SMART FIT XOCHIMILCO,19.26788177,-99.12433446
GYM LEAM BODY,19.26387124,-99.13198508
THE GYM,19.26829369,-99.12076358
GABO GYM,19.2672051,-99.11510791
GIMNACIO PROGYM XOCHIMILCO,19.26553797,-99.11242411
GIMNASIO THE MASTERS GYM,19.26448528,-99.11811802
LS FITNESS,19.26507084,-99.11163764
FULL FACTOR GYM,19.26010303,-99.10386419
GIMNASIO,19.26514715,-99.10513849
GIMNASIO DE PESAS ENERGYM,19.26084083,-99.10590664
GIMNASIO FIT COMBAT,19.25912373,-99.10601792
GYM RESPIRA,19.25851956,-99.10547575
PRIMERO BIENESTAR POR XOCHIMILCO,19.25428534,-99.11474638
SQUASH SAN PEDRO,19.25902629,-99.10853555
ZUMBA KS,19.25737666,-99.10571225
ESCUELA DE ZUMBA MANDARA,19.2610891,-99.10158504
FRONTON MARGARITA,19.25836663,-99.10086869
GIMNACIO GYM7 XALTOCAN,19.25368753,-99.10306655
GIMNASIO MARCUSE GYM,19.25872924,-99.10314837
GIMNASIO NEW BODY,19.26226187,-99.1023841
ACUATIC LIFE   FITNES,19.43626898,-99.20753368
CLUB MUNDET,19.43892324,-99.21133162
CLUB NUEVO POLANCO,19.44778712,-99.20637427
CURVES WOMWNS FINES CENTER,19.43726101,-99.20998624
FITNESS,19.43845211,-99.20750037
LOMAS ESTUDIO,19.44194682,-99.20295829
SERSANA STUDIO,19.43372266,-99.20773619
SMART PERFORMACE,19.43383881,-99.20170863
SPORT CITY FITNESS CLUB POLANCO,19.44030689,-99.20614936
SPORT CITY PLAZA CARSO,19.44195278,-99.20295814
SPORTS WORLD ANTARA,19.43859716,-99.20309353
BEATNESS,19.43523422,-99.18969644
EPIC RISE STUDIO,19.43486528,-99.19556715
ESTUDIO BENGALA,19.43580725,-99.19064385
GIMNASIO ELITE FITNESS,19.44725572,-99.19149378
SOTNYK ESTUDIO PILATES,19.43782342,-99.19333886
UBUNTU WELLNESS STUDIO,19.43762961,-99.18867627
UFC GYM POLANCO,19.43510664,-99.18875925
EVOLUTION PILATES FITNESS,19.43231703,-99.19756877
EVOLUTION PILATES FITNNESS,19.43242053,-99.19751597
SICLO,19.43170232,-99.19905067
SMART FIT MASARYK,19.43209834,-99.20053758
CASCADA FUNE SAPI DE CV,19.43213226,-99.17871465
CENTRO DEPORTIVO CHAPULTEPEC,19.42638232,-99.17918736
CLASES DE MOVIMIENTO PILATES,19.43314946,-99.18672909
DIVERTIUM,19.43246029,-99.18168327
ENERGY FITNESS POLANCO,19.43319872,-99.18447535
ESCUCHA Y VIVE,19.43136071,-99.18863299
ORANGETHEORY FITNESS,19.43316242,-99.18378868
PRO SQUASH,19.43230327,-99.18139345
SISTEMA EJECUTIVO DALOIA,19.43851897,-99.17878448
SNAP FITNESS 24-7,19.43848105,-99.17863575
SPORT CITY PARQUES POLANCO,19.439898,-99.18463511
SPORTS WORLD ANZURES,19.42930452,-99.17838916
SPORTS WORLD LAGO ALBERTO,19.43894581,-99.18078196
SQUASH ANZURES,19.43544384,-99.17597058
UNIDAD EJ�RCITO,19.43706331,-99.18127215
CENTRO ASTURIANO DE MEXICO AC,19.42734502,-99.19188091
DALE DURO ANZURES,19.42554181,-99.17771779
ESTUDIO DE ENTRENAMIENTO FUNCIONAL,19.42659023,-99.19182891
PILATES LIFE STYLE,19.42389091,-99.20376684
9 ROUND,19.40724614,-99.23987029
CLUB EMPRESARIOS BOSQUES,19.4075082,-99.23837498
CLUB RAQUETA DE LOS BOSQUES,19.4069087,-99.23994892
ENERGY FITNESS BOSQUES,19.40896294,-99.23858701
YOGYSHOP,19.40400925,-99.24200084
FIX GYM CONDESA,19.41742578,-99.17696784
GYMNASIO,19.41705037,-99.17860408
COLOSIO GYM,19.44309502,-99.1643261
EVOLUTION GYM CENTER,19.44410598,-99.16687323
GIMNACIO,19.40034686,-99.20993807
MAC-GYM GIMNASIO,19.40335996,-99.20233917
MAQUINAS MULTIJUEGOS,19.39794032,-99.20016391
POLANCO SUR,19.40657884,-99.20150952
SKY GYM FAMILY FITNESS CENTER,19.40094609,-99.20763483
ZUMBA SIN NOMBRE,19.39467879,-99.20126775
CANCHAS DE FOOTBALL DE ESCUELA TOMAS ALVA EDISON,19.37319768,-99.16893298
SMART FIT,19.37185548,-99.16942643
SPORTS WORLD AMORES,19.3662834,-99.17224096
ATMOSFERA PILATES,19.38700747,-99.15417012
AZUL MERENGUE,19.38470355,-99.15416698
BARRIO FITNESS,19.38298874,-99.15247383
CURVES NARVARTE,19.38690783,-99.15488514
GIMNASIO KAYA CROSSFIT,19.38656994,-99.16125654
HMX FIT GIMNASIO,19.38569131,-99.15474623
BIOSPHERA FITNESS CENTER,19.36834341,-99.16859114
PHOENIX STUDIO,19.36262845,-99.1704138
SPORTS WORD,19.3660417,-99.16763324
SPORTS WORLD UNIVERSIDAD,19.36594332,-99.16671652
CENTRO DEPORTIVO VERTIGO,19.35981793,-99.28344611
GIMNASIO YAMASHIRO KAI,19.3536082,-99.28572558
RECYCLE,19.35789182,-99.2828777
BODY FIDNESS PILATES,19.41820206,-99.1735007
CURVES,19.42630344,-99.17361591
PROMOCIONES INMOBILIARIAS DE MEXICO,19.42786398,-99.17300196
SPORT CITY,19.42438472,-99.17419483
PEDROS GYM,19.44611198,-99.18741007
GOOLDY GYM CLUB,19.450385,-99.16405784
THE GYM SILVERS,19.45401352,-99.17656048
GIMNASIO CLUB SAN FRANCISCO,19.432021,-99.170188
