Punto,Lat,Lon
CENTRO PEDAGÓGICO FEDERICO FROBEL. PRIMARIA,19.41407701,-99.06656305
CENTRO PEDAGOGICO FRANCISCO BACON,19.28947451,-99.01472589
CENTRO PEDAGOGICO FROEBEL,19.39318755,-99.13435565
CENTRO PEDAGOGICO MONTE ALBAN,19.4926013,-99.08033576
CENTRO PEDAGOGICO MONTE ALBAN S.C.,19.498213,-99.07252357
CMMA PRIMARIA,19.38693278,-99.18614226
COLEGIIO DIANA SPENCER,19.36336509,-99.06788282
COLEGIO 10 DE MAYO. COLONIA PROHOGAR REG SEP PRIMARIA 11-0136-115-00-PX-013,19.47487063,-99.15435078
COLEGIO 20 DE NOVIEMBRE,19.44228113,-99.11284938
COLEGIO ABRAHAM LINCOLN,19.36686265,-99.28927773
COLEGIO ADALOVELACE DE MEXICO,19.31741314,-99.13572446
COLEGIO ALAMOS,19.39589495,-99.14066302
COLEGIO ALEJANDRO TASSONI,19.36768673,-99.12033034
COLEGIO ALEXANDER SUTHERLAND NEILL EDUCACION PRIMARIA,19.5037885,-99.09598241
COLEGIO ALFONSO CRAVIOTO,19.34695326,-99.05764696
COLEGIO ALFRED ADLER,19.39929499,-99.19730031
COLEGIO ALFRED NOVEL PRIMARIA,19.27625962,-99.23860529
COLEGIO ALFREDO BINET,19.45863144,-99.11489812
COLEGIO ALJIBES PRIMARIA BILINGUE,19.31341122,-99.13274585
COLEGIO AMERICA UNIDA,19.43017629,-99.10769615
COLEGIO AMERICANO CAMPUS NORTE,19.49171556,-99.17745371
COLEGIO AMERICAS UNIDAS,19.33999614,-99.04132013
COLEGIO AMERICAS UNIDAS,19.41836551,-99.15530134
COLEGIO AMERICO VESPUCIO,19.30652795,-99.23245708
COLEGIO AMOS COMENIO,19.40287059,-99.12946875
COLEGIO ANA PAVLOVA,19.47600588,-99.14341562
COLEGIO ANGLO HISPANO,19.38395329,-99.026071
COLEGIO ANIBAL PONCE,19.33796414,-99.08156173
COLEGIO ANTON S. MAKARENKO,19.31294893,-99.16059934
COLEGIO ANTONIO MACHADO Y RUIZ,19.33600403,-99.13770003
COLEGIO ARISTOTELES CCT 09PPR14080,19.248699,-99.10234502
COLEGIO ARNOLD GESELL,19.31051424,-99.07995495
COLEGIO ASTURIAS,19.40781941,-99.13050294
COLEGIO AXUSCO PRIMARIA,19.21798231,-99.20290382
COLEGIO AZCAPOTZALCO,19.48488969,-99.18465847
COLEGIO BECQUER,19.447948,-99.06235794
COLEGIO BELLAVISTA,19.39739988,-99.19162963
COLEGIO BERTALANFFY PRIMARIA,19.35413951,-99.18976931
COLEGIO BILINGUE CAMBRIDGE,19.44992458,-99.16921012
COLEGIO BILINGUE DEL ANGEL,19.33108828,-99.1045197
COLEGIO BILINGUE DEL DANTE KINDER Y PRIMARIA,19.37618077,-99.19991364
COLEGIO BILINGUE DOS NACIONES UNIDAS,19.37933911,-99.17317379
COLEGIO BILINGUE ELLEN KEY,19.41120034,-99.18841615
COLEGIO BILINGUE EMMANUEL KANT,19.43370552,-99.10035967
COLEGIO BILINGUE SAINT MARY SCHOOL,19.44488977,-99.15779089
COLEGIO BILINGUE WINDSOR,19.32932887,-99.12234916
COLEGIO BOSQUES,19.35475217,-99.29575162
COLEGIO BRITANIA,19.47525802,-99.19233619
COLEGIO BRITÁNICO,19.38877505,-99.18091966
COLEGIO CADI,19.4969166,-99.12680512
COLEGIO CALENDARIO AZTECA,19.28510552,-99.19778702
COLEGIO CALLI,19.27630801,-99.17396157
COLEGIO CALTIA,19.39546631,-99.05896818
COLEGIO CARROLL LEWIS,19.310777,-98.96658936
COLEGIO CARSOLIO,19.45164074,-99.08917841
COLEGIO CERVANTES 09PPR1630O,19.34349418,-99.10803263
COLEGIO CHARLES BELL,19.32198166,-99.09431281
COLEGIO CIGADIM,19.26518346,-99.16712043
COLEGIO CIRCULO DE CULTURA PAULO FREIRE,19.46027391,-99.11727456
COLEGIO COCUXTA,19.35835519,-99.08802732
COLEGIO COLUMBIA PRIMARIA,19.39912946,-99.20732349
COLEGIO CONCEPCION PASCAL,19.46958951,-99.18236943
COLEGIO CUICACALLI PRIMARIA,19.25471122,-99.01329576
COLEGIO CUICATL,19.35441318,-99.24227976
COLEGIO CUICATL JARDIN DE NIÑOS,19.35436632,-99.24237941
COLEGIO CULTURA PREHISPANICA,19.36731966,-99.10398945
COLEGIO CULTURAL MEXICANO,19.38027795,-99.24362777
COLEGIO DONAJI,19.3884068,-99.07324823
