Punto,Lat,Lon
ESCUELA SECUNDARIA AUGUSTO CESAR SANDINO NUMERO 215 JORNADA AMPLIADA,19.48423494,-99.09123762
ESCUELA SECUNDARIA BRASIL,19.48957712,-99.08852603
ESCUELA SECUNDARIA CANADÁ 197,19.393943,-99.17801303
ESCUELA SECUNDARIA CARLOS CASAS CAMPILLO 217,19.48291651,-99.14833633
ESCUELA SECUNDARIA CESAR A. RUIZ,19.42725239,-99.13250935
ESCUELA SECUNDARIA CUAHUTEMOC 319 GENERAL 09DES4319D,19.32566391,-99.06222045
ESCUELA SECUNDARIA DE JORNADA AMPLIADA,19.47273978,-99.21227809
ESCUELA SECUNDARIA DE JORNADA AMPLIADA ERMILO ABREU GÓMEZ NO 143,19.49027102,-99.20766357
ESCUELA SECUNDARIA DE TIEMPO COMPLETO NO. 34 EUGENIA LEON PUIG,19.36066234,-99.14121448
ESCUELA SECUNDARIA DIURAN 286 CCT 09DES4286C,19.39713034,-99.0537195
ESCUELA SECUNDARIA DIURNA,19.41131699,-99.09925712
ESCUELA SECUNDARIA DIURNA # 164 RUMANIA T.M.,19.36469804,-99.12956735
"ESCUELA SECUNDARIA DIURNA # 282, GILBERTO BORJA NAVARRETE",19.50400954,-99.07920362
ESCUELA SECUNDARIA DIURNA # 8,19.39064566,-99.18709553
ESCUELA SECUNDARIA DIURNA # 8 TÓMAS GARRIGUE MASARIK,19.39064913,-99.18709525
ESCUELA SECUNDARIA DIURNA 108 BERTRAND RUSELL,19.48153975,-99.20626504
ESCUELA SECUNDARIA DIURNA 108 BERTRAND RUSSELL,19.48156317,-99.20625762
ESCUELA SECUNDARIA DIURNA 108 BERTRAND RUSSELL CLAVE 09DES4108Z,19.48154975,-99.20626187
ESCUELA SECUNDARIA DIURNA 120 ROSARIO CASTELLANOS,19.44973894,-99.16820712
ESCUELA SECUNDARIA DIURNA 121 RABINDRANATH TAGORE,19.4489375,-99.16685952
ESCUELA SECUNDARIA DIURNA 123 REPUBLICA DE ARGENTINA,19.41902078,-99.06283232
ESCUELA SECUNDARIA DIURNA 13 ENRIQUE OLIVARES,19.36075014,-99.14043041
ESCUELA SECUNDARIA DIURNA 134 LEANDRO VALLE,19.40260355,-99.06971758
ESCUELA SECUNDARIA DIURNA 142 MANUEL M PONCE,19.49761594,-99.20411787
ESCUELA SECUNDARIA DIURNA 146 MAX PLANCK,19.48643778,-99.09736652
ESCUELA SECUNDARIA DIURNA 154 REPUBLICA DE CUBA,19.29156188,-99.0132209
ESCUELA SECUNDARIA DIURNA 159 ELPIDIO LOPEZ LOPEZ,19.42120661,-99.07178752
ESCUELA SECUNDARIA DIURNA 163 FCO JAVIER MINA,19.37830279,-99.06975306
ESCUELA SECUNDARIA DIURNA 171 FRIDA KAHLO,19.50494204,-99.09708447
ESCUELA SECUNDARIA DIURNA 177 COYOLXAUHQUI,19.38392048,-99.05390899
ESCUELA SECUNDARIA DIURNA 182 ALEXIS CARRELL 09DES0782G,19.34649498,-99.05135798
ESCUELA SECUNDARIA DIURNA 184 EULALIA GUZMAN,19.52208848,-99.14577965
ESCUELA SECUNDARIA DIURNA 184 EULALIA GUZMAN T.M.,19.52209818,-99.14577518
ESCUELA SECUNDARIA DIURNA 189 OLOF PALME,19.49691027,-99.11448735
ESCUELA SECUNDARIA DIURNA 193 JULIAN CARRILLO,19.51083507,-99.19936256
ESCUELA SECUNDARIA DIURNA 201 CARLOS CHAVEZ RAMIREZ MAT 09DES0201E,19.38867237,-99.05868155
ESCUELA SECUNDARIA DIURNA 205 ALEJANDRO BRAHAM BELL,19.2945741,-99.05666321
ESCUELA SECUNDARIA DIURNA 206 ROBERTO KOCH CCT09DES4206A,19.33516758,-99.11173245
ESCUELA SECUNDARIA DIURNA 207 ESTADO DE ISRAEL CCT09DES0207Z,19.50183455,-99.20728957
ESCUELA SECUNDARIA DIURNA 21 JOVITA A ELGUERO,19.39445983,-99.19309285
ESCUELA SECUNDARIA DIURNA 211 LIC ANTONIO CASTRO LEAL,19.34730545,-99.29998894
ESCUELA SECUNDARIA DIURNA 216 ALFREDO NOBEL JORNADA AMPLIADA,19.48838391,-99.11378814
ESCUELA SECUNDARIA DIURNA 223 JOSÉ MARÍA VELASCO,19.31672187,-99.23936157
ESCUELA SECUNDARIA DIURNA 224 HUETZALIN,19.21896524,-99.12168766
ESCUELA SECUNDARIA DIURNA 229,19.30564629,-99.16797438
ESCUELA SECUNDARIA DIURNA 231 SIGMUND FREUD,19.38429324,-99.22984959
ESCUELA SECUNDARIA DIURNA 232 VASCO DE QUIROGA,19.38275574,-99.23679569
ESCUELA SECUNDARIA DIURNA 236 IZTAPALAPA,19.39571556,-99.04989843
ESCUELA SECUNDARIA DIURNA 241,19.48407474,-99.08789282
ESCUELA SECUNDARIA DIURNA 242 MARGARITA DE GORTARI CARVAJAL DE SALINAS,19.47938044,-99.15825268
ESCUELA SECUNDARIA DIURNA 244 MIGUEL RAMOS ARIZPE,19.40372797,-99.16806726
ESCUELA SECUNDARIA DIURNA 247 JESUS SILVA HERZOG,19.45220496,-99.06840993
ESCUELA SECUNDARIA DIURNA 249 MEXICO TENOCHTITLAN,19.3282829,-99.04441295
ESCUELA SECUNDARIA DIURNA 255 CCT09DES0255I,19.30739963,-99.08162131
ESCUELA SECUNDARIA DIURNA 255 CCT09DES4255J,19.30718575,-99.08133439
ESCUELA SECUNDARIA DIURNA 257 IZTACALCO,19.39452657,-99.12486654
ESCUELA SECUNDARIA DIURNA 259,19.52379864,-99.14018614
