Punto,Lat,Lon
COORDINACION GENERAL DE TECNOLOGIAS DE LA INFORMACION,20.6751454,-103.3613055
COORPORATIVO DE PRIMERA ESCUELA DE TRAFICO Y TRAMITACION ADUANAL,20.67423288,-103.3775564
CSE UNIVERSIDAD DE GUADALAJARA,20.67546671,-103.3599038
CUCEI,20.65514412,-103.3270965
CURSO DE CAPACITACION INTEGRAL AVANZA S.C.,20.6738648,-103.3534416
DEFENSORIA DE LOS DERECHOS UNIVERSITARIOS,20.67030681,-103.3837635
DEPARTAMANTO DE ESTUDIOS SOCIO URBANOS,20.67998243,-103.3466492
DEPARTAMENTO DE INGENIERIA DE PROYECTO,20.73776117,-103.3767218
DIRECCION GENERAL,20.70144479,-103.4725256
DIRECCION GENERAL DEL SISTEMA DE EDUCACION MEDIA SUPERIOR DE LA U DE G,20.68403307,-103.3467591
Dirección Regional Occidente,20.65227149,-103.3893127
ESARQ,20.67225786,-103.3633816
"ESCUELA BANCARIA Y COMERCIAL, S.C.",20.64396452,-103.4166845
ESCUELA CULINARIA INTERNACIONAL,20.66986625,-103.3734664
ESCUELA DE HOMEOPATIA DE GUADALAJARA A.C.,20.62843895,-103.4279775
ESCUELA DE MEDICINA ESTETICA IMMA,20.68745411,-103.3944639
ESCUELA DE PERIODISMO CASA TERRITORIO,20.67300313,-103.3771633
ESCUELA FE CONSERVACION Y RESTAURACION DE OCCIDENTE,20.66975926,-103.3400486
ESCUELA NORMAL ESPERANZA,20.67944217,-103.3365614
ESCUELA NORMAL OCCIDENTAL,20.68965967,-103.3761554
ESCUELA NORMAL PARA EDUCADORAS,20.62925034,-103.4260233
ESCUELA NORMAL RURAL MIGUEL HIDALGO,20.39699142,-103.130968
ESCUELA NORMAL SUPERIOR,20.65565922,-103.3950876
ESCUELA NORMAL SUPERIOR DE JALISCO,20.71139672,-103.3359379
ESCUELA POLITECNICA INGENIERO JORGE MATUTE REMUS,20.73948653,-103.3832414
ESCUELA SUPERIOR DE COMERCIO INTERNACIONAL,20.6743502,-103.3701314
ESCUELA SUPERIOR DE EDUCACION FISICA DE JALISCO,20.69832373,-103.3901021
ESCUELA VOCACIONAL,20.65514948,-103.3271004
ESPACIO PSICOANALITICO,20.67330788,-103.3575671
ESTACIONAMIENTO,20.66914271,-103.357144
ESTACIONAMIENTO DE LA SECRETARIA GENERAL,20.67456014,-103.3594618
ESTACIONAMIENTO PUBLICO UNIVERSIDAD DE GUADALAJARA,20.73744819,-103.3789732
FACULTAD DEMEDICINAUAG,20.6919403,-103.3975966
GQB,20.67273717,-103.3659643
HOMEOPATÍA DE OCCIDENTE,20.65221959,-103.3249322
IDAP GUADALAJARA,20.67547454,-103.3668914
IMED,20.67635011,-103.4153304
INSTITUTO BATESON DE PSICOTERAPIA SISTEMICA,20.63361923,-103.4199131
INSTITUTO DE ASTROLOGIA Y METEOROLOGIA DE LA UNIVERSIDAD DE GUADALAJARA,20.67469234,-103.3840385
INSTITUTO DE EDUCACIÓN AVANZADA ,20.72369777,-103.4180018
INSTITUTO DE EDUCACION SUPERIOR Y PROMOCION CULTURAL DE OCCIDENTE,20.67611572,-103.3666897
INSTITUTO DE ENSEÑANZA Y APRENDISAJE AVANZADO,20.73362462,-103.4203523
INSTITUTO DE ESTUDIOS SUPERIORES DE HOMEOPATIA Y TERAPIAS NATURALES,20.66639056,-103.3824113
INSTITUTO DE FILOSOFIA,20.60779115,-103.3961095
INSTITUTO DE INVESTIGACIONES EN INNOVACION Y GOBERNANZA,20.67102252,-103.3835992
INSTITUTO DE NEUROCIENCIAS,20.6712432,-103.3813572
INSTITUTO DE POSGRADOS Y CIENCIAS,20.68432991,-103.379134
INSTITUTO DE TERAPIA GESTALT REGION OCCIDENTAL,20.67147051,-103.353098
INSTITUTO DE TERAPIA GUESTAL REGION OCCIDENTAL,20.67185326,-103.3525106
INSTITUTO GESTALT GUADALAJARA,20.66827999,-103.3676589
"INSTITUTO GESTALT GUADALAJARA, SA DE CV.",20.66869324,-103.3669758
INSTITUTO IDEJ,20.70590417,-103.3654462
INSTITUTO JUAN PABLO SEGUNDO PARA LA FAMILIA,20.67814301,-103.3798151
INSTITUTO KINTU,20.67333915,-103.3562024
INSTITUTO MEXICANO DE ESTUDIOS PEDAGOGICOS,20.72264197,-103.3958778
INSTITUTO NACIONAL DE ORTODONCIA Y ORTOPEDIA MAXILAR,20.67453015,-103.3632439
INSTITUTO PEDAGOJICO DE ESTUDIOS SUPERIORES DE JALISCO,20.70205031,-103.3549497
INSTITUTO REGIONAL DE COSMETICA Y COSMIATRIA,20.68002045,-103.3812887
INSTITUTO SUPERIOR DE ARTES ESCENA 3 SC,20.65380845,-103.3126718
INSTITUTO TECNOLOGICO JOSE MARIO MOLINA PASQUEL Y HENRIQUEZ CAMPUS ZAPOPAN,20.70144479,-103.4725256
INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,20.73168914,-103.4545665
"INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE OCCIDENTE, A. C.",20.61042308,-103.4159144
INSTITUTO UNIVERSITARIO DEL CENTRO DE MEXICO,20.72333565,-103.3899121
ITAC,20.67085781,-103.3536117
IVEDL,20.67089505,-103.3594283
IVEDL,20.67675086,-103.3669788
JUAN PABLO GALEANACLAVE 14EPR1570W T/V,20.47410174,-103.2759147
LICEO CERTIFICACION UNIVERSIDAD,20.64445453,-103.2900919
LOMA BONITA,20.63990097,-103.4099377
MAESTRIA EN DERECHO,20.7089388,-103.3587404
MEIPE,20.70803626,-103.3682141
OPERADORA DE ESTACIONAMIENTOS,20.73513027,-103.3776093
PATRIMONIO,20.67491651,-103.3589373
PATRONATO CULTURAL VIZCAYA AC,20.68097154,-103.3732792
PISTA DE ATLETISMO DEL COMPLEJO DEPORTIVO UNIVERSITARIO,20.65519464,-103.3232966
PREPARATORIA HERMOSA PROVINCIA 2 Y CENTRO UNIVERSITARIO DE EDUCACION SUPERIOR HERMOSA PROVINCIA,20.68282055,-103.2776787
RESTAURANTE U DE G,20.73882764,-103.3788794
"SERVICIOS A LA COMUNIDAD, UNIVERSIDAD AUTONOMA DE GUADALAJARA",20.70031195,-103.3069375
SISTEMA DE UNIVERSIDAD VIRTUAL,20.68116425,-103.3530252
U.I INTERNACIONAL,20.63390607,-103.4255608
U.I. INTERNACIONAL,20.61874845,-103.2503919
UCEM GUADALAJARA,20.67637878,-103.3412898
UCEM ZAPOPAN,20.72334988,-103.3899096
UDG UNIDAD DE ARCHIVO DE EGRESADOS,20.6756772,-103.3592221
UEA CENTRO UNIVERSITARIO AC.,20.68125469,-103.3732714
UI INTERNACIONAL,20.66872152,-103.3477507
UNE ACACIAS,20.65157474,-103.3993699
UNE AMERICAS,20.68909809,-103.3731116
UNE CENTRO,20.67541579,-103.3480779
UNE CENTRO MEDICO,20.68457771,-103.3256297
UNE CONDO PLAZA DEL SOL,20.65158843,-103.3995693
UNE MILENIO,20.64544941,-103.4063232
UNE PLAZA DEL SOL,20.65165447,-103.4026885
UNE TESISTAN,20.76285197,-103.4374219
UNE TLAJOMULCO,20.57797919,-103.4513426
UNE TLAQUEPAQUE,20.64611366,-103.3206302
UNE TONALA,20.63132323,-103.2443993
UNE TORE QUETZAL,20.65032225,-103.4097099
UNE TORRE MILENIO,20.6456689,-103.4061809
UNE VALLARTA,20.67463476,-103.3687363
UNEDL,20.67155818,-103.3614
UNEDL,20.67789955,-103.3592395
UNEDL,20.67194706,-103.3594274
UNEDL,20.67455497,-103.3624563
UNIAT,20.65175003,-103.4028592
UNIDAD DE APOYO A COMUNIDADES INDIGENAS,20.67699433,-103.3578717
UNIDAD DE ARCHIVO HISTORICO DE LA U DE G,20.67045226,-103.3729618
UNIDAD DE VIAJES UNIVERSIDAD DE GUAGADALAJARA,20.67566534,-103.3615686
UNIDAD DE VINCULACION Y DIFUSIÓN,20.67699433,-103.3578717
UNIMAS CENTRO UNIVERSITARIO,20.7141043,-103.3544508
UNIVER AMERICAS,20.6977823,-103.3741406
UNIVER AVILA CAMACHO,20.70621626,-103.365931
UNIVER AVILA CAMACHO,20.70559989,-103.3644011
