Establecimiento,Lat,Lon
ESCUELA SECUNDARIA TECNICA 45 IGNACIO MANUEL ALTAMIRANO,19.29416966,-99.24078446
ESCUELA PRIMARIA PROFESOR ELISEO BANDALA HERNANDEZ,19.29153805,-99.23776551
ESCUELA SECUNDARIA TECNICA IGNACIO GARCIA TELLEZ,19.33034373,-99.27616765
ESCUELA PRIMARIA CARMEN SERDAN,19.3303554,-99.27610945
ESCUELA PRIMARIA CARMEN SERDAN VESPERTINO,19.33036707,-99.27605126
ESCUELA PRIMARIA PROFESOR PEDRO LOREDO ORTEGA,19.29217494,-99.23720164
ESCUELA PRIMARIA PROFESOR PEDRO LOREDO ORTEGA VESPERTINO,19.29219287,-99.23700694
PRIMARIA PROFESOR ELISEO BANDALA HERNANDEZ VESPERTINO,19.29187964,-99.23657171
ESCUELA PRIMARIA ALVARO OBREGON,19.30217375,-99.24574956
ESCUELA PRIMARIA JOSE MARIA CHAVEZ ANDRADE CCT. 09DPR5100V TURNO MATUTINO,19.26848732,-99.21203787
ESCUELA PRIMARIA PROFESORA EMMA GODOY TURNO MATUTINO,19.27605453,-99.21931886
ESCUELA PRIMARIA PROFESORA EMMA GODOY TURNO VESPERTINO CCT09DPR4181P,19.27606698,-99.21930746
SECUNDARÍA DIURNA TLACOTALPAN NO281 TURNO VESPERTINO CCT 09DES4281H,19.27552106,-99.21845368
ESCUELA SECUNDARIA DIURNA TLACOTALPAN NO 281 CCT09DESO281G,19.27552458,-99.21845169
ESCUELA PRIMARIA XICOTENCATL TURNO VESPERTINO,19.31320566,-99.25593686
ESCUELA PRIMARIA XICOTENCATL TURNO MATUTINO,19.31313955,-99.2558126
ESCUELA PRIMARIA JOSE LUIS VIEYRA GONZALEZ,19.353271,-99.29594233
ESCUELA PRIMARIA JOSE LUIS VIEYRA GONZALEZ,19.3532711,-99.29594157
ESCUELA PRIMARIA ALFREDO E URUCHURTU,19.30487417,-99.24641647
ESCUELA PRIMARIA ALFREDO E URUCHURTU,19.30546181,-99.24691861
ESCUELA PRIMARIA RAMON MANTEROLA TURNO MATUTINO,19.35713118,-99.29833936
PRIMARIA RAMON MANTEROLA,19.35713012,-99.29833557
