Establecimiento,Lat,Lon
CASA DE MATERIALES VALENZUELA,20.65656814,-100.400432
CASA WILLIAMS,20.62062779,-100.4016292
CEDIS TUVANOSA,20.55420287,-100.4818176
CENTRAL DE CALENTADORES,20.62562862,-100.3996553
CENTRO DE ABASTO CERRAJERO,20.59903445,-100.3858547
CENTRO DE SERVICIO BALDOVINOS,20.57408099,-100.3829065
CERRAJERIA KEYS FACTORY,20.57434911,-100.4085885
COMERCIALIZADORA AGUILA,20.63305994,-100.4628605
COMERCIALIZADORA ALDCLAR,20.82374176,-100.4727729
COMERCIALIZADORA DE TORNILLOS,20.59652053,-100.4097741
COMERCIALIZADORA DIEB,20.59440799,-100.3535353
COMERCIALIZADORA ELECTRICA INDUSTRIAL,20.59990778,-100.3758647
COMERCIALIZADORA INDUSTRIAL CASAS,20.60890915,-100.4243352
COMERCIALIZADORA Y SUMINISTROS INDUSTRIALES,20.63544038,-100.4560171
COMERCIO AL POR MENOR EN FERRETERÍAS Y TLAPALERÍAS,20.53199194,-100.4087135
COMERCIO AL POR MENOR EN FERRETERÍAS Y TLAPALERÍAS,20.61802388,-100.4268647
COMERSEQ OFICINAS COMERCIALES,20.60815528,-100.3993474
COMPRAVENTA FERRETERIA DIEGO,20.63409272,-100.4598664
CONCRETA CEMENTOS,20.61634001,-100.420742
CONDUCCIONES HIDRAHULICAS DE QUERETARO,20.55221841,-100.3869187
CONDUCCIONES HIDRAULICAS DE QUERÉTARO,20.56955539,-100.4165133
CONSTRUFERRO MATERIALES LA UNIVERSAL,20.55243573,-100.3835905
CONSTRULANDIA,20.70160671,-100.4370111
CONSTRULANDIA,20.57382861,-100.3581747
CORPORATIVO CYR QUERETARO,20.59531179,-100.4253013
DACHER,20.63907949,-100.4467837
DAMA TOOLS SA DE CV,20.60374967,-100.4209136
DANVER INDUSTRIAL,20.5871325,-100.4000904
DEL BOULEVARD,20.64872335,-100.4673912
DEL BULEVAR,20.63818411,-100.4481006
DISQRO S DE RL DE CV,20.61646933,-100.4471609
