Punto,Lat,Lon
PANTEON CIVIL SANTA FE,19.38408652,-99.23048567
PANTEON CIVIL VECINAL SAN ANTONIO TECOMITL,19.21470008,-98.98175695
PANTEON CIVIL VECINAL SAN JERONIMO MIACATLAN,19.19107726,-99.00107504
PANTEON CIVIL VECINAL SAN JUAN TEPENAHUAC,19.1893247,-98.99598987
PANTEON CIVIL VECINAL SAN PEDRO,19.26799222,-99.00087441
PANTEON CIVIL VECINAL SANTA ANA TLACOTENCO,19.17295222,-99.00187112
PANTEON COATEPEZALCO,19.23942234,-99.06719221
PANTEON COMUNAL SAN FRANCISCO DE ASIS,19.19325694,-99.11978623
PANTEON COMUNITARIO LA CANDELARIA,19.33082886,-99.14836012
PANTEON CUAUTEPEC,19.55012588,-99.14186317
PANTEON DE SAN ANDRES,19.24839706,-99.17529122
PANTEON DE SAN FRANCISCO,19.31345844,-99.23445359
PANTEON DE SAN PEDRO ATOCPAN,19.20118956,-99.05586735
PANTEON DE SANTA CRUZ XOCHITEPEC,19.25645834,-99.13335505
PANTEON DE SANTA ISABEL TOLA,19.49992608,-99.11606053
PANTEON DE SANTA MARTHA ACATITLA Y SAN SEBASTIAN TECOLOXTITLAN,19.36314403,-99.011579
PANTEÓN DE SANTIAGO TULYEHUALCO,19.25631007,-99.02122518
PANTEON DEL PUEBLO DE SAN FRANCISCO CULHUACAN,19.33488931,-99.120685
PANTEON DEL TEPEYAC,19.48782399,-99.1158071
PANTEON DOLORES SAN MIGUEL TOPILEJO,19.20641189,-99.13513561
PANTEON EL CALVARIO,19.35877127,-99.29956664
PANTEON ESPAÑOL,19.45867088,-99.20292374
PANTEON GENERAL SANCTORUM,19.45647366,-99.21493
PANTEON GUADALUPE HIDALGO,19.48479081,-99.11114835
PANTEON GUADALUPE MIXCOAC COMITE DE,19.38071463,-99.19740239
PANTEON ISRAELITA,19.40250245,-99.20667658
PANTEON JARDIN,19.35142845,-99.21783577
PANTEON JARDIN SANTA CECILIA,19.20979222,-99.10139
PANTEON JARDINES DEL LLANO,19.23043881,-98.98522726
PANTEON LOS REMEDIOS,19.22246501,-99.19748912
PANTEON MAGADALENA PETLACALCO,19.23384717,-99.18276388
PANTEON NUEVA ATZACOALCO,19.50533965,-99.09854726
PANTEÓN NUEVO DE TETELCO,19.20980295,-98.9740379
PANTEÓN NUEVO ZAPOTITLAN,19.30509278,-99.02671389
PANTEON PARRES,19.13288821,-99.17982004
PANTEON PATRONAL SAN ANDRES,19.48925558,-99.15499344
PANTEON PEÑON DE LOS BAÑOS,19.44188748,-99.08029363
PANTEON SAN ANDRES MIXQUIC,19.22474856,-98.96479613
PANTEON SAN BERNABE OCOTEPEC,19.31207937,-99.25462151
PANTEON SAN FRANCISCO TECOXPA,19.19530831,-99.00368459
PANTEON SAN FRANCISCO TLALTENCO,19.29867951,-99.0214112
PANTEON SAN JERÓNIMO,19.32932916,-99.22530525
PANTEON SAN JOSE ACULCO,19.37536263,-99.10281784
PANTEON SAN JOSE IZTACALCO,19.39103681,-99.13036954
PANTEON SAN JUAN TLIHUACA,19.48803837,-99.20608548
PANTEÓN SAN LUCAS,19.23670897,-99.11174325
PANTEON SAN LUIS TLAXIALTEMALCO,19.25507115,-99.03578895
PANTEON SAN MATEO TLANTENANGO,19.33632394,-99.27916929
PANTEON SAN MIGUEL XICALCO,19.23419359,-99.16997405
PANTEON SAN NICOLAS N 2,19.29796754,-99.23481503
PANTEON SAN NICOLAS N1,19.2981753,-99.2376468
PANTEON SAN PABLO CHIMALPA,19.35104974,-99.31876797
PANTEÓN SAN PEDRO MÁRTIR,19.26758656,-99.17328852
PANTEON SAN RAFAEL,19.33795902,-99.19191915
PANTEON SANTA CATARINA YECAHUITZOTL,19.30637949,-98.97563028
PANTEON SANTA CRUZ ACAYUCAN,19.4740408,-99.19335958
PANTEÓN SANTA ELENA,19.35209601,-99.30659574
PANTEON SANTA LUCIA,19.47557029,-99.19948647
PANTEON SANTA MARA NATIVITAS,19.2447338,-99.09642442
PANTEON SANTA MARIA AZTAHUACAN,19.34039776,-99.02666149
PANTEÓN SANTA MARÍA TICOMÁN LOTE C,19.52063027,-99.1335714
PANTEON SANTA ROSA XOCHIAC,19.33478302,-99.28064614
PANTEÓN SANTA ÚRSULA XITLA,19.28029252,-99.17771376
