Punto,Lat,Lon
DISTRIBUIDORA DE TORNILLOS,19.10128455,-99.58729829
DISTRIBUIDORA DE TORNILLOS BIRLOS Y HERRAMIENTAS,19.30085816,-99.7257782
DISTRIBUIDORA DE TORNILLOS BIRLOS Y HERRAMIENTAS,19.29369253,-99.72463828
DISTRIBUIDORA DE TORNILLOS BIRLOS Y HERRAMIENTAS,19.28692013,-99.61015463
DISTRIBUIDORA DE TORNILLOS BIRLOS Y HERRAMIENTAS SIN NOMBRE,19.28806216,-99.6841537
DISTRIBUIDORA ELECTROFERRETERA STEEL,19.28234573,-99.65414775
DISTRIBUIDORA FERRETERA MAYORISTA FERRETERIA,19.25034063,-99.60775106
DISTRIBUIDORA FERRETERA NEVI,19.32524701,-99.47172424
DISTRIBUIDORA FERRETERIA IDEAL,19.31209699,-99.57261646
DISTRIBUIDORA INDUSTRIAL Y FERRETERA MEXIQUENSE SA DE CV,19.27191038,-99.64845234
ECOSOLARIS,19.26156007,-99.6925312
EL CLAVITO,19.28710794,-99.72099458
EL GALLITO FERRETERÍA,19.27965191,-99.61005902
EL METRO FERRETERO DE TOLUCA,19.27592643,-99.64150576
EL SHADAI,19.32711702,-99.59308635
"EL SURTIDOR DE OBSERVATORIO, S.A. DE C.V.  SUCURSAL TOLUCA",19.27460408,-99.64585905
ELECTRICA FERRETERA DIELEC.,19.29360108,-99.59156628
ELECTRICA GONZALEZ,19.29361056,-99.51606166
ELECTRICA LA LUZ,19.35213965,-99.62991735
ELECTRICA MIGUEL,19.265313,-99.57680594
ELÉCTRICA SAN JOSE,19.24610915,-99.76162013
ELECTRO COMPONENTES,19.29151512,-99.65004194
ELECTRO FERRETERA JASPA,19.28369104,-99.64151657
ELECTROFERRETERA,19.31693671,-99.60309695
ELECTROFERRETERA PAULA,19.24690068,-99.542981
ELECTROFERRETERA TOLOTZIN,19.28637568,-99.62955932
ELECTROFERRETERA Y PLOMERIA SAN JOSE,19.26023188,-99.60225358
