Punto,Lat,Lon
CANCHAS DE FOOTBALL DE ESCUELA TOMAS ALVA EDISON,19.37319768,-99.16893298
CANCHAS DE FULTBOOL EL RANCHITO,19.34305903,-99.27082448
CANCHAS DE FUTBOL,19.34662603,-99.30974161
CANCHAS DE FUTBOL,19.26087192,-99.13563815
CANCHAS DE FUTBOL INSURGENTES,19.33679601,-99.04125342
CANCHAS DE FUTBOL LOS TEMPILULI,19.28183782,-99.02809088
CANCHAS DE FÚTBOL RÁPIDO CENTER GOL,19.35933544,-99.06732158
CANCHAS DE FUTBOL RAPIDO TEUTLI,19.21659978,-98.98657823
CANCHAS PREMIER FUTBOL 7,19.47223194,-99.1976022
CARDIO,19.44103566,-99.10119295
CARDIO,19.35472315,-99.02111167
CARDIO,19.56297887,-99.13887608
CARDIO,19.43206771,-99.09670989
CARDIO & FITNESS,19.57443657,-99.13250654
CARDIO ADRI,19.3105163,-99.04817636
CARDIO BALANCE,19.48256492,-99.12214382
CARDIO BLIM,19.48064358,-99.06640741
CARDIO CLUB,19.36681103,-99.23729936
CARDIO CLUB,19.36676434,-99.23750668
CARDIO CLUB FITNESS,19.55204918,-99.13668537
CARDIO EN ESCALADORA,19.49288167,-99.11644293
CARDIO ENERGY,19.51589151,-99.13127946
CARDIO ESCALADORAS,19.40757098,-99.12660588
CARDIO EXPRESS,19.39803029,-99.14912658
CARDIO EXPRESS,19.38213399,-99.13892659
CARDIO EXTREEM CLASES DE ZUMBA,19.48170502,-99.06549162
CARDIO FINESS,19.41616612,-99.05810798
CARDIO FIT,19.36929237,-99.07096723
CARDIO FIT,19.31493955,-99.10491672
CARDIO FIT CLUB ISSA,19.34218994,-99.0014789
CARDIO FITNESS,19.23287343,-99.18002123
CARDIO FITNESS,19.34635462,-99.02459542
CARDIO FITNESS CLUB,19.35775798,-99.06078841
CARDIO FITNESS ENERGY HEALT,19.45590988,-99.1055676
CARDIO FITNNES,19.29790676,-99.05456663
CARDIO FITT,19.39309058,-99.18721088
CARDIO GOG,19.25584052,-99.01285232
CARDIO HEART AND SOUL,19.43954412,-99.11491816
CARDIO IG FITNESS,19.37109721,-99.0064277
CARDIO IMAGEN FITNES,19.32863241,-99.04115751
CARDIO ISA,19.54712151,-99.12250703
CARDIO LIKE SPORT,19.4498084,-99.09171925
CARDIO LMD FITNESS,19.43978424,-99.07879924
CARDIO NEON FEST,19.4576506,-99.10600495
CARDIO NEREIRAS,19.32802924,-98.97037204
CARDIO PERFORMANCE,19.33930947,-98.97765439
CARDIO SILUET,19.34508438,-98.99508904
CARDIO SPORT,19.55769449,-99.13624268
CARDIO STEP,19.3496701,-98.99097911
CARDIO THE DECISION MY LIFE FITNESS,19.35899058,-99.09504874
CARDIO X-POWER,19.34230765,-98.9904587
CARDIO Y ESCALADORAS FIJIL,19.53619196,-99.14198551
CARDIO ZONE,19.4182481,-99.13623166
CARDIO ZONE,19.32215769,-99.15440507
CARDIO ZURY,19.34701069,-98.98709318
CARDIOESCALADORA PRO FITNESS,19.5445313,-99.13943085
CARDIOESCALADORAS,19.21957302,-98.99429953
CARDIOFIT ISIDRO FABELA,19.3019712,-99.1761649
CASA DE CULTURA PANTITLAN,19.40488222,-99.06548952
CASCADA FUNE SAPI DE CV,19.43213226,-99.17871465
CASINO SAN ANGEL,19.30664587,-99.20989435
CECUIX LIMA LAMA,19.2588546,-99.08463696
CEDENI GYM,19.38843728,-99.03853993
CELSIUS 39,19.37258255,-99.19107507
CENCALLI CROSS FIT,19.40238162,-99.17060688
CENSODEP,19.32821886,-99.10934396
CENTAURUS GYM,19.3738012,-99.00922834
CENTRO ASTURIANO DE MEXICO AC,19.42734502,-99.19188091
CENTRO COMUNITARIO PEDREGAL DE SANTA URSULA XITLA Y MIRADOR,19.2716849,-99.17891568
CENTRO COMUNITARIO PEDREGAL DE SANTA URSULA XITLA Y MIRADOR,19.27168472,-99.17891573
CENTRO DE ACONDICIONAMIENTO,19.32850999,-99.05791732
CENTRO DE ACONDICIONAMIENTO,19.32368663,-99.2464707
CENTRO DE ACONDICIONAMIENTO BODY WAREHOUSE,19.28875716,-99.14706961
CENTRO DE ACONDICIONAMIENTO FISICO,19.34127903,-99.00729195
CENTRO DE ACONDICIONAMIENTO FISICO,19.29338977,-99.14688988
CENTRO DE ACONDICIONAMIENTO FISICO,19.3086732,-99.04166886
CENTRO DE ACONDICIONAMIENTO FISICO,19.47337773,-99.10781751
CENTRO DE ACONDICIONAMIENTO FISICO AMIGOS GYM,19.4585454,-99.18443666
CENTRO DE ACONDICIONAMIENTO FISICO BOX FITNESS FIGHT CLUB,19.2902318,-99.22356117
CENTRO DE ACONDICIONAMIENTO FISICO DEL SECTOR PRIVADO SIN NOMBRE,19.37268739,-99.02255941
CENTRO DE ACONDICIONAMIENTO FISICO EGYPCIOS GYMS,19.33709396,-99.08081242
CENTRO DE ACONDICIONAMIENTO FISICO EHD,19.34099885,-99.14317962
CENTRO DE ACONDICIONAMIENTO FISICO FACTOR X,19.33590457,-99.03260921
CENTRO DE ACONDICIONAMIENTO FISICO LA LUZ DEL DEPORTE,19.328397,-99.05771818
CENTRO DE ACONDICIONAMIENTO FISICO PAS DE CHAT,19.34935969,-99.0024181
CENTRO DE ACONDICIONAMIENTO FISICO ROMANES,19.32388824,-99.04904305
CENTRO DE ACONDICIONAMIENTO FÍSICO TZOLKIN,19.34720779,-99.0604016
CENTRO DE ACONDICIONAMIENTO FISICO Y AEROBICS SIN NOMBRE,19.45292381,-99.06355155
CENTRO DE ACONDICIONAMIENTO FITNES,19.29381313,-99.01451116
CENTRO DE ACONDICIONAMIENTO FITNES,19.32639347,-99.04128679
CENTRO DE ACONDICIONAMIENTO GYM SHU EL GUERRERO,19.45916975,-99.14452475
CENTRO DE ACONDICIONAMIENTO OLISTICO IAM FITNESS LIFE,19.28846623,-99.22467025
CENTRO DE ACONDICIONAMIENTO SIN NOMBRE,19.27257309,-98.99479337
CENTRO DE ACTIVIDADES FÍSICAS,19.30204216,-99.08121917
CENTRO DE ALTO RENDIMIENTO ACAHUALTEPEC,19.34788809,-99.00684209
CENTRO DE ARTE Y DEPORTE,19.46442323,-99.10724703
CENTRO DE COGNICION Y ARTE DORANZA,19.32086667,-99.24074842
CENTRO DE DESARROLLO CUOMUNITARIO CLASE DE ZUMBA,19.36084684,-99.24333579
CENTRO DE EDUCACION CORPORAL,19.3547706,-99.03479386
CENTRO DE EJERCICIOS MIXTOS AZTECA,19.32643162,-99.16835134
CENTRO DE ENSEÑANZA ARTISTICO DEPORTIVO BY ABIGAIL RAMIREZ,19.34811863,-98.99763326
CENTRO DE ENTRENAMIENTO BODY PERFECT,19.36632474,-99.29249729
CENTRO DE ENTRENAMIENTO INTEGRAL STRONGER,19.46425571,-99.08094975
CENTRO DE ESPARCIMIENTO SQUASH,19.19259598,-99.00460217
CENTRO DE FORMACIÓN DE FUTBOL OLIMPIQUE,19.18662369,-99.0230814
CENTRO DE FORMACION JL,19.54667952,-99.15299203
CENTRO DE FORMACION LEONES NEGROS,19.37243424,-99.284981
CENTRO DE FORMACION MARCIAL GIMNASIO MULTIPLE ORANGE,19.30442488,-99.11266509
CENTRO DE RECREACION LA CASADE LOS ABUELOS Y ABUELAS,19.33221486,-99.05253859
CENTRO DE RECUPERACION FISICA,19.3715035,-99.18836075
CENTRO DE SPINNING ANGY,19.38905573,-99.2598793
CENTRO DE SPINNING SIN NOMBRE,19.30739863,-99.33330283
CENTRO DEPORTIVO,19.28759171,-99.05973946
CENTRO DEPORTIVO,19.30339897,-99.15468402
CENTRO DEPORTIVO ATLETICO MEXICANO,19.37512841,-99.06301385
CENTRO DEPORTIVO BECKEREL,19.28421388,-99.01257086
CENTRO DEPORTIVO CHAPULTEPEC,19.42638232,-99.17918736
CENTRO DEPORTIVO COYOACAN AC,19.3613696,-99.1620173
CENTRO DEPORTIVO ISRAELITA PUNTO CDI MONTE SINAI,19.3837297,-99.27403719
CENTRO DEPORTIVO OLLIN QUETZALCOATL,19.32753063,-99.04097774
"CENTRO DEPORTIVO UNION FAMILIAR, S.A. DE C.V.",19.36464663,-99.18985518
CENTRO DEPORTIVO VERTIGO,19.35981793,-99.28344611
CENTRO DEPORTIVO Y CULTURAL DEL SINDICATO MEXICANO DE ELECTRICISTAS,19.30573632,-99.12861223
CENTRO DEPORTIVO Y DANZISTICO GYM JAM,19.3946511,-99.14910639
CENTRO ESTETICO BALBUENA,19.41657339,-99.10302069
CENTRO FITNESS ACTIVATE,19.31988076,-99.24548478
CENTRO GALLEGO DE MEXICO,19.29191961,-99.07649732
CENTRO INTEGRAL DE DESARROLLO FISICO Y MENTAL,19.44869921,-99.1091487
CENTRO INTEGRAL DE MOVIMIENTO Y SALUD CIMOS,19.33125652,-99.24629476
CENTRO LIBANES,19.36361332,-99.17993616
CENTRO LIBANES UNIDAD DEPORTIVA,19.33735709,-99.2223702
CENTRO MARCIAL VIVANCO,19.26051242,-99.02085518
CENTRO QI,19.41463341,-99.16665908
CENTRO RECRATIVO SPINING,19.30486554,-99.25137918
CENTRO RECREATIVO LOS REYES TLAHUAC,19.2669299,-99.00399336
CENTRO SAMANSTAH,19.35553765,-99.16276164
CENTRO SOCIAL,19.34571811,-99.0590977
CENTRO SOCIAL CULTURAL Y DEPORTIVO VIDEOGRAFO,19.50917765,-99.20147735
CENTRO SOCIAL SALVADOR BRAVO SANCHEZ CLASES DE ZUMBA,19.31785518,-99.10517346
CENTROS DE ACONDICIONAMIENTO FÍSICO DEL SECTOR PRIVADO,19.34742891,-99.01362395
CENTROS DE ACONDICIONAMIENTO FÍSICO DEL SECTOR PRIVADO,19.4260673,-99.07113228
CENTROS DE ACONDICIONAMIENTO FÍSICO DEL SECTOR PRIVADO,19.34556125,-99.01276982
CENTROS DE ACONDICIONAMIENTO FÍSICO DEL SECTOR PRIVADO,19.48361696,-99.2153737
CENTROS DE ACONDICIONAMIENTO FÍSICO DEL SECTOR PRIVADO,19.35839832,-99.25472806
CENTROS DE ACONDICIONAMIENTO FÍSICO DEL SECTOR PRIVADO,19.37153251,-99.21283021
CENTROS DE ACONDICIONAMIENTO FÍSICO DEL SECTOR PRIVADO,19.36072261,-99.12578193
CESAR GYM,19.31486699,-99.22826802
CESARS GYM,19.42764129,-99.16038421
CFIT GYM,19.40209065,-99.16410897
CHAMPIONS CLUB,19.45721311,-99.12617911
CHAMPIONS GYM,19.21810659,-99.09713893
CHARLES BRONSO MEXICO,19.42089049,-99.12963855
CHEER ZONEMEXICO,19.30994605,-99.2233632
CHOCO SPORT GYM,19.54082178,-99.14698962
CIRCULO SAN ANGEL,19.34604106,-99.19105475
CK PERSONAL TRAINING SUSTEM,19.42629134,-99.15153029
CLASE DE RITMO LATINO ZUMBA,19.35302308,-99.02656571
CLASES DE AEROBICS LORD FITNESS,19.29944279,-99.07540936
CLASES DE BAILE FISICO CREATIVO,19.29229269,-99.03887113
CLASES DE BAILE FRAGMA DANCE FIT,19.2922695,-99.03657856
CLASES DE BAILE Y ACONDICIONAMIENTO FISICO,19.27134686,-99.22700005
CLASES DE CARDIO SLIM,19.48372699,-99.0778304
CLASES DE CROSSFIT SIN NOMBRE,19.3791482,-99.23150608
CLASES DE FITNESS SIN NOMBRE,19.30204381,-99.08431823
CLASES DE GIMNASIA ARTISTICA BASICA SIN NOMBRE,19.32209842,-99.07640068
CLASES DE JUMPIN,19.46810476,-99.09937118
CLASES DE MOVIMIENTO PILATES,19.43314946,-99.18672909
CLASES DE SPINNING,19.2781347,-99.20189202
CLASES DE SPINNING,19.31659915,-99.24580853
CLASES DE SPINNING SIN NOMBRE,19.44499168,-99.13358618
CLASES DE ZUMBA,19.31222798,-99.0413613
CLASES DE ZUMBA,19.52114322,-99.15910141
CLASES DE ZUMBA,19.32990002,-99.27235671
CLASES DE ZUMBA,19.41490062,-99.05865071
CLASES DE ZUMBA,19.35638297,-99.05462192
CLASES DE ZUMBA,19.31071474,-99.15960655
CLASES DE ZUMBA,19.47812799,-99.19290514
CLASES DE ZUMBA,19.36218935,-99.29960128
CLASES DE ZUMBA,19.4717294,-99.14921694
CLASES DE ZUMBA,19.37839711,-99.10482405
CLASES DE ZUMBA,19.31752695,-99.04503585
CLASES DE ZUMBA,19.23165462,-98.99869724
CLASES DE ZUMBA,19.33631377,-99.03202274
CLASES DE ZUMBA,19.31889991,-99.04412774
CLASES DE ZUMBA,19.32535191,-99.0406835
CLASES DE ZUMBA,19.37355754,-99.20965937
CLASES DE ZUMBA,19.29046834,-99.03667163
CLASES DE ZUMBA,19.35216206,-99.00159181
CLASES DE ZUMBA,19.29373595,-99.06188224
CLASES DE ZUMBA,19.2310615,-99.00134252
CLASES DE ZUMBA,19.21455798,-98.97470214
CLASES DE ZUMBA,19.32127452,-99.05851978
CLASES DE ZUMBA,19.29627814,-99.02952265
CLASES DE ZUMBA,19.29489047,-99.03410952
CLASES DE ZUMBA,19.5554396,-99.13308286
CLASES DE ZUMBA,19.3185284,-99.04461504
CLASES DE ZUMBA,19.31658902,-99.04578056
CLASES DE ZUMBA,19.33781234,-99.03499107
CLASES DE ZUMBA,19.35011325,-99.01046607
CLASES DE ZUMBA,19.24169604,-99.00255975
CLASES DE ZUMBA ACADEMIA MONTE CARLO,19.18926344,-99.02162168
CLASES DE ZUMBA ADUFIT ALKA,19.25601338,-99.02396827
CLASES DE ZUMBA BY TANIA,19.36418506,-99.24565887
CLASES DE ZUMBA CAPRICHITOS,19.24368597,-98.99603211
CLASES DE ZUMBA EN MODULO DE BIENESTAR SOCIAL,19.27040834,-99.11196073
CLASES DE ZUMBA EUFORIA,19.36880048,-99.02798117
CLASES DE ZUMBA FANTASY,19.49158002,-99.07331402
CLASES DE ZUMBA GABY,19.2041726,-99.04851957
CLASES DE ZUMBA IMAGEN LATINA,19.25329074,-99.01141182
CLASES DE ZUMBA JADE,19.18656125,-99.07405107
CLASES DE ZUMBA LUZ,19.35990589,-99.06485733
CLASES DE ZUMBA MARY,19.3533429,-99.09859086
CLASES DE ZUMBA RETO,19.23574862,-99.09808455
CLASES DE ZUMBA RITMOS LATINOS,19.373899,-99.20475888
CLASES DE ZUMBA SIN NOMBRE,19.39203501,-99.20746019
CLASES DE ZUMBA SIN NOMBRE,19.3576937,-99.24846119
CLASES DE ZUMBA SIN NOMBRE,19.34533688,-99.10844855
CLASES DE ZUMBA SIN NOMBRE,19.24151952,-99.11167774
CLASES DE ZUMBA SIN NOMBRE,19.25256788,-99.02802294
CLASES DE ZUMBA SIN NOMBRE,19.2517314,-99.02840741
CLASES DE ZUMBA SIN NOMBRE,19.5437849,-99.15083857
CLASES DE ZUMBA SIN NOMBRE,19.29143301,-99.04941167
CLASES DE ZUMBA Y PILATES,19.30438333,-99.08336719
"CLASES DE ZUMBA, KICK BOXING, SALSA",19.55838259,-99.12698798
CLIMBER TRAINING FITNESS,19.57522996,-99.13152329
CLINICA DE REHABILITACION PILATES,19.30073576,-99.2086444
CLINICA DE TERAPIA FISICA NEURO CORD,19.33865383,-99.24262436
CLM SPORTS CENTER,19.40057627,-99.07257778
CLU BODY CLINIC,19.39288987,-99.10480154
CLUB AEROBICO QUEEN,19.29071986,-99.03252328
CLUB ALEMAN DE MEXICO,19.27621998,-99.13224838
CLUB ATLETICO LOBO,19.4676068,-99.16527882
CLUB C   UNO SUCURSAL CHURUBUSCO,19.36906584,-99.12172765
CLUB C+,19.44687238,-99.15236972
CLUB CAMPESTRE DE LA CIUDAD DE MEXICO,19.34592125,-99.14455239
CLUB COAPA,19.29139017,-99.11981379
CLUB CONTADERO,19.35536658,-99.29211791
CLUB CROSS RUAN,19.25660562,-99.02212061
CLUB CROSSFITT,19.3267734,-99.15532214
CLUB DE BOX Y GYM SIN NOMBRE,19.48240474,-99.08391871
CLUB DE EXPLORACIONES DE MEXICO AC,19.41037181,-99.13620513
CLUB DE FUTBOL 7 SOCER TIME,19.29833839,-99.02419767
CLUB DE FUTBOOL CASCARITA,19.32444877,-99.10597071
CLUB DE PORTIVO MIXCOAC,19.37384779,-99.18210091
CLUB DE RAQUETA EL YAQUI,19.36195069,-99.28860098
CLUB DE SALUD Y BELLEZA INTEGRAL,19.38210378,-99.24034534
CLUB DE TENIS TEPEPAN,19.27558466,-99.12742218
CLUB DEPORTIVO AMÉRICA,19.31029338,-99.13417381
CLUB DEPORTIVO ANTARES,19.26935063,-99.10476935
CLUB DEPORTIVO CRECE,19.29002881,-99.22290878
CLUB DEPORTIVO LA FINCA,19.21811722,-98.98701123
CLUB DEPORTIVO LA HACIENDA,19.30081642,-99.13117985
CLUB DEPORTIVO LIBERTAD,19.28663107,-99.01170532
CLUB DEPORTIVO PUMITAS FOOBALL,19.30005297,-99.10049262
CLUB DEPORTIVO SMART FIT ROMA NORTE,19.4206582,-99.17110326
CLUB DEPORTIVO TERNI,19.29861525,-99.14499628
CLUB DEPORTIVO TLAHUAC,19.30345844,-99.03856878
CLUB EMPRESARIOS BOSQUES,19.4075082,-99.23837498
CLUB ESPAÑA AC,19.34166126,-99.1895649
CLUB ESPAÑA AC,19.27268838,-99.10254802
CLUB FITNEES FABY,19.25305425,-99.01323914
CLUB FITNESS PATY,19.34533458,-98.9986323
CLUB FRANCE,19.35824126,-99.18072521
CLUB FUTURAMA,19.51119389,-99.14627026
CLUB GYM VIP,19.50986155,-99.10046082
CLUB HIPICO CUADRA EL ESTRIBO,19.34886566,-99.29488641
CLUB HIPICO MIMOSAS,19.34886618,-99.29374518
CLUB HIPICO TEPEPAN,19.27232541,-99.14964274
CLUB HIPICO WOODLAND,19.23164206,-99.22199459
CLUB KARDIO GSA,19.25723637,-99.01210233
CLUB KUBANASO,19.27308497,-99.17455469
CLUB MANY GIM,19.47758559,-99.19031398
CLUB MARA SPORT,19.47972221,-99.10787309
CLUB MG,19.26681856,-99.17126116
CLUB MUNDET,19.43892324,-99.21133162
CLUB NICK GIMNASIO,19.37183236,-99.13650269
CLUB NUEVO POLANCO,19.44778712,-99.20637427
CLUB PACHUCA,19.30659876,-99.119863
CLUB RAQUETA DE LOS BOSQUES,19.4069087,-99.23994892
CLUB SQUASH LINDAVISTA,19.49574116,-99.12312975
CLUB TEN,19.38027431,-99.25626452
CLUB UNIVERSITARIO DE MEXICO,19.43073201,-99.15855904
CLUB ZUMBA ENERGY DANCE,19.33688477,-99.02464488
