Punto,Lat,Lon
ESCUELA CETEC,19.44035148,-99.15636461
ESCUELA DE ARTE Y DISEÑO,19.336115,-99.108875
ESCUELA DE PREPA ABIERTA,19.29783842,-99.12527985
ESCUELA DR JUAN PALOMO MARTNEZ,19.28076148,-99.00894248
ESCUELA GUADALUPE INSURGENTES PREPARATORIA,19.47145719,-99.13201782
ESCUELA HISPANO INGLES DE MEXICO,19.40860037,-99.18532534
COLUMBIA COLLEGE PANAMERICANO DE MEXICO,19.39490883,-99.1538548
ESCUELA LICEO VERNA,19.42649661,-99.11105353
ESCUELA MEXICANA DE TURISMO AC,19.42820751,-99.15509451
ESCUELA PREPARATORIA GENERAL LÁZARO CARDENAS DEL RIO,19.42570651,-99.14729678
ESCUELA PREPARATORIA JERONIMO MARIANO USERA Y ALARCON,19.55351852,-99.13644008
ESCUELA PREPARATORIA TOMAS ALVA EDISON,19.37443634,-99.16410012
FUNDACIÓN PARA LA PROMOCION HUMANA IAP,19.28655275,-99.16414875
INSTITUTO COMERCIAL MENDOZA,19.46455499,-99.12459933
INSTITUTO COMERCIAL MEXICO,19.33255505,-99.04290088
INSTITUTO CULTURAL Y EDUCATIVO COAPA,19.29159386,-99.16238286
INSTITUTO DCK,19.45788956,-99.18220624
INSTITUTO DE EDUCACIÓN AVANZADA,19.42295474,-99.15407174
INSTITUTO DE ENSEÑANZA RAFAEL GUIZAR Y VALENCIA,19.2601568,-99.00979048
INSTITUTO EDUCATIVO IQMATH,19.28811776,-99.00963677
INSTITUTO EDUCATIVO JUSTO SIERRA,19.34201665,-99.03465639
INSTITUTO EUROPEO DE ESTUDIOS PROFESIONALES,19.40428698,-99.18450555
INSTITUTO FLEMING,19.41172439,-99.08313657
INSTITUTO FLEMING PLANTEL IZTAPALAPA,19.35697616,-99.08723498
INSTITUTO GAUS JORDAN,19.46787509,-99.1268629
INSTITUTO MEXICANO FRANCES,19.39458998,-99.15125592
INSTITUTO JOHANES KEPLER,19.47042261,-99.13317989
INSTITUTO LATINOAMERICANO,19.34275683,-99.1483914
INSTITUTO LICOLN LINDAVISTA,19.49514416,-99.1225807
INSTITUTO LINCEES IDEA,19.34496057,-99.00901972
CENTRO DE ESTUDIOS PROFESIONALES RENACIMIENTO,19.42131195,-99.16818897
INSTITUTO MEXICANO DE EDUCACION PROFECIONAL,19.3679567,-99.01035688
PREPARATORIA INSTITUTO PEDAGÓGICO ANGLO ESPAÑOL,19.42102451,-99.16107385
INSTITUTO MODERNO DE MEXICO,19.33997104,-99.13210827
CARLOS LINDBERGH,19.4269157,-99.16066634
INSTITUTO NEWTON,19.36632228,-99.18861851
INSTITUTO PAKAL,19.3745672,-99.15430259
INSTITUTO PRE UNIVERSITARIO DE MEXICO,19.29933521,-99.04085632
INSTITUTO TECNOLÓGICO DE EDUCACIÓN MODERNA,19.3292192,-99.12553375
INSTITUTO TECNOLOGICO DE MEXICO,19.35882868,-99.12216337
INSTITUTO TECNOLOGICO ROOSEVELT,19.47024918,-99.12442268
INSTITUTO TECNOLOGICO ROOSEVELT,19.40237935,-99.06743239
UTC,19.42645328,-99.16199031
INSTITUTO VASCO DE QUIROGA,19.38494844,-99.1894593
INSTITUTO VIRTUAL DE ESTUDIOS SUPERIORES EN PSICOLOGIA,19.28326616,-99.16561517
JUSTO SIERRA BACHILLERATO,19.46286429,-99.15509105
KUBUS EDUCACIÓN,19.40739501,-99.18359386
LICEO ESPAÑOL DE MEXICO,19.49288408,-99.11928574
NUEVA ESCUELA JUSTO SIERRA,19.48778914,-99.12431266
PREPA YA,19.34280283,-99.04725246
PREPARATORIA ABIERTA DEL PEDREGAL,19.31624055,-99.22514294
PREPARATORIA ACOXPA DEL NUEVO MILENIO,19.29762848,-99.13800671
PREPARATORIA CENTRO CULTURAL DE LA CIUDAD DE MEXICO,19.44563547,-99.16359135
PREPARATORIA CUMCH,19.29315572,-99.17696178
PREPARATORIA INSTITUTO NARCISO BASSOLS,19.3462619,-99.02891875
INSTITUTO NEWTON,19.43257855,-99.14771029
