Punto,Lat,Lon
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.40873735,-99.12578055
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.40873735,-99.12578055
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.40873735,-99.12578055
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.40873735,-99.12578055
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.37719949,-99.09008046
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.37501749,-99.09017335
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.24746515,-99.10329631
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.24744388,-99.10347602
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.24743241,-99.10348795
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.24710445,-99.10334759
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.2480322,-99.10254474
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.24897831,-99.10155694
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.24968344,-99.10081812
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.42986934,-99.14646052
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.24968195,-99.10097977
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.24773609,-99.10317206
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.29395398,-99.10338792
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.29395398,-99.10338792
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.29395398,-99.10338792
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.29395398,-99.10338792
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.29395398,-99.10338792
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.29395398,-99.10338792
COMERCIO AL POR MENOR DE PLANTAS Y FLORES NATURALES SIN NOMBRE,19.29395398,-99.10338792
