Punto,Lat,Lon
CALENTADORES SOLARES,20.65225896,-103.2285386
CALENTADORES SOLARES,20.71266625,-103.2943938
CALENTADORES SOLARES AQUA SOLARIUM,20.73180268,-103.3136634
CALENTADORES SOLARES BICENTENARIO,20.72072191,-103.3246922
CALENTADORES SOLARES DISTRIBUIDORA SANTILLAN,20.69706701,-103.3210382
CALENTADORES SOLARES ECOTECNIA SA DE CV,20.6535545,-103.3188803
CALENTADORES SOLARES SOLARIS,20.66040082,-103.2821169
CARTAGENA DISTRIBUCIONES,20.63457145,-103.3903929
CARZA DISTRIBUIDORA,20.67924717,-103.4259388
CASA DE LA TORRE HOJALATERIA,20.67820686,-103.3383649
CASA DE RESORTES,20.66906155,-103.3448828
CASA GALVAN GUADALAJARA,20.63025571,-103.3544309
CASTEL,20.67969674,-103.3863803
CASTOL FERRETERIA Y TLAPALERIA,20.65703855,-103.4513672
CEDIS FERRETERIA COTLA,20.63819841,-103.302363
CEMENTO HOLCIN,20.56754722,-103.2854041
CEMENTOS Y ACEROS DE GUADALAJARA,20.64012543,-103.4724923
CENTRAL DE EXTINGUIDORES,20.69047391,-103.3680237
CENTRO AUTORIZADO SERVICIO DEWALT,20.74870485,-103.4184567
CENTRO DE DISTRIBUCION Y OFICINAS ADMINISRATIVAS,20.6453786,-103.3651134
CENTRO DE HERRAJES,20.63994905,-103.3911937
CENTURY FASTENERS DE MÉXICO,20.74314092,-103.3899024
CERAMICAS EXCLUSIVAS,20.66655675,-103.3572036
CERAMICAS EXCLUSIVAS,20.67909523,-103.3767723
CERAMICAS EXCLUSIVAS,20.66690018,-103.3692224
CERAMICAS EXCLUSIVAS,20.66623022,-103.3564666
CERAMICAS EXCLUSIVAS,20.66623023,-103.3564666
CERAMICAS EXCLUSIVAS BODEGA,20.63317546,-103.3552979
CERRAJERIA,20.73086499,-103.4036812
CHAPA INDUSTRIAS,20.65119143,-103.3977209
CHONGOS HERRAMIENTAS,20.6536126,-103.2884359
CIRCAM DISTRIBUIDORA,20.68601522,-103.3386328
CLAVOS NACIONALES MEXICO,20.63583346,-103.3286659
CLEVIS GUADALAJARA,20.65503809,-103.3575855
COCINA ECONOMICA SIN NOMBRE,20.59939642,-103.391343
COCINAS Y COCINAS ROMAN,20.66510406,-103.3533831
COEFESA,20.65666711,-103.2975784
COFLEX,20.66846252,-103.3546518
COMACO INDUSTRIALES,20.66545991,-103.3328931
COMERCIAL DE HERRAMIENTAS SAPI DE CV,20.65728103,-103.3324356
COMERCIAL ELECTRICA DE ZAPOPAN,20.72792653,-103.4009178
COMERCIAL FERRETERA VAZQUEZ,20.63471487,-103.4167652
COMERCIAL INDUSTRIAL APPA SA,20.66737582,-103.3786301
COMERCIAL NACIONAL DE ALAMBRADOS,20.62551813,-103.4367613
COMERCIALES CASA LOPEZ BERNAL,20.67431854,-103.3483013
COMERCIALISADORA Y ADMINISTRACION DE DESARROLLO DE JALISCO,20.57381014,-103.3636208
COMERCIALIZADORA DE HERRAMIENTAS FRANCIA,20.6183754,-103.3480762
COMERCIALIZADORA FERRETERA SIN NOMBRE,20.62591226,-103.3587335
COMERCIALIZADORA FIJA-T FERRETERIA,20.57111042,-103.3459342
COMERCIALIZADORA FORESTAL COMDHP,20.68659247,-103.3526624
COMERCIALIZADORA INDUSTRIAL DE ZAPOPAN,20.74682691,-103.3462227
COMERCIALIZADORA JIMO,20.53602247,-103.4506194
COMERCIALIZADORA JODAC,20.71804773,-103.3541547
COMERCIALIZADORA LA CASA DE LOS TORNILLOS,20.63222412,-103.4024344
COMERCIALIZADORA LA ESTRELLA,20.62035526,-103.2330384
COMERCIALIZADORA RSE,20.64365486,-103.376346
COMERCIALIZADORA RYSEEIM,20.7420086,-103.3940609
COMERCIO AL POR MENOR EN FERRETERÍAS Y TLAPALERÍAS,20.74040422,-103.3649589
COMERCIO AL POR MENOR EN FERRETERÍAS Y TLAPALERÍAS,20.67587489,-103.3394401
COMERCIO AL POR MENOR EN FERRETERÍAS Y TLAPALERÍAS,20.65080137,-103.331208
COMERCIO AL POR MENOR EN FERRETERÍAS Y TLAPALERÍAS,20.62299924,-103.3237476
COMERCIO AL POR MENOR EN FERRETERÍAS Y TLAPALERÍAS,20.62485142,-103.3300474
COMERCIO AL POR MENOR EN FERRETERÍAS Y TLAPALERÍAS,20.71257172,-103.3482587
COMERCIO AL POR MENOR EN FERRETERÍAS Y TLAPALERÍAS,20.62987969,-103.3760708
COMERCIO AL POR MENOR EN FERRETERÍAS Y TLAPALERÍAS,20.55543382,-103.3020859
COMERCIO AL POR MENOR EN FERRETERÍAS Y TLAPALERÍAS,20.64214058,-103.4482173
COMERCIO AL POR MENOR EN FERRETERÍAS Y TLAPALERÍAS,20.62493902,-103.3312336
COMERCIO AL POR MENOR EN FERRETERÍAS Y TLAPALERÍAS,20.66152789,-103.3017719
COMERCIO AL POR MENOR EN FERRETERÍAS Y TLAPALERÍAS,20.76889241,-103.4457695
COMERCIO AL POR MENOR EN FERRETERÍAS Y TLAPALERÍAS,20.53124486,-103.3661398
COMERCIO AL POR MENOR EN FERRETERÍAS Y TLAPALERÍAS,20.76318695,-103.3636522
COMERCIO AL POR MENOR EN FERRETERÍAS Y TLAPALERÍAS,20.68303383,-103.3373161
COMERCIO AL POR MENOR EN FERRETERIAS Y TLAPALERIAS SIN NOMBRE,20.62052873,-103.3686726
COMERCIO DE FERRETERIA FERRETUR,20.5937048,-103.3328249
COMERCIO DE SOLDADURA SIN NOMBRE,20.65586577,-103.3103784
COMERCIO DE TUBERIAS INDUSTRIALES,20.66113023,-103.3390076
COMEX,20.65961197,-103.4223429
COMPAÑIA FERRETERA NUEVO MUNDO,20.57897251,-103.3422429
COMPRA VENTA DE CALENTADORES SOLARIS,20.70731885,-103.2960193
COMPRA VENTA DE MATERIAL FERRETERO,20.6328525,-103.3908611
COMPRA VENTA DE SOLDADURAS SIN NOMBRE,20.70347749,-103.3222989
COMPRA VENTA DE TORNILLOS,20.68526726,-103.3365631
COMPRA Y VENTA DE ACEITES Y LUBRICANTES SIN NOMBRE,20.68929607,-103.3164616
COMPRA Y VENTA DE MATERIALES PARA LA INDUSTRIA Y SERVICIOS SIN NOMBRE,20.64842557,-103.3740314
COMPRA Y VENTA DE TORNILLOS Y ARTICULOS DE FERRETERIA,20.71788411,-103.345712
COMPRENSORES OBREGON,20.66659641,-103.314482
COMPRESORES Y HERRAMIENTAS CARRILLO,20.66965512,-103.3539287
CONCRETOS DUREZA,20.59324923,-103.3189912
CONDUCTORES Y PARTES ELECTRICAS,20.64264184,-103.3478101
CONECCIONES DE GAZ Y LICUADORAS CHAVA GAS,20.70525496,-103.31577
CONEXIONES EQUIPOS Y BOMBAS SA DE CV,20.64915633,-103.3519674
CONSTRUARANA,20.62785567,-103.2355664
CONSTRUCCIONES ALTAS GT,20.64059831,-103.4477054
CONSTRUCTO,20.62106947,-103.3192312
CONSTRUCTO MATERIALES PARA CONSTRUCCION,20.6147887,-103.3190976
CONSTRUGALLO FERRETERIA Y CONSTRUCCIONES,20.61124511,-103.0707332
CONSTRUMATERIALES SARE,20.73243979,-103.5386851
CONSTRUNOVA,20.62251857,-103.0630344
CONSTRURAMA,20.69258949,-103.3666457
CONSTRURAMA GRUPO OCCI,20.68414878,-103.2486819
CONSTRURAMA LEDEZMA,20.73586325,-103.3128023
CONSTRURAMA RODRIGUEZ,20.44400657,-103.30706
CONSTRURAMA RODRIGUEZ,20.4312218,-103.3012875
CONSTURAMA RODRIGUEZ,20.44623089,-103.3055978
CONSULTORIO DENTAL,20.64128346,-103.4546314
CONTINENTE FERRETERO,20.67009808,-103.3443568
CONTINENTE FERRETERO ZONA INDUSTRIAL,20.67035491,-103.3442258
CONTRERAS INDUSTRIAL,20.65115445,-103.3564599
COORPORATIVO LIZARDI,20.41791309,-103.3913161
CORPORACION ARICAR S.A DE C.V.,20.61699935,-103.3365427
CORPORATIVO DIMENSIONES,20.66292002,-103.3207017
CORTE DE PLACA ROMO,20.65383028,-103.3585032
COTLA,20.63900831,-103.301774
CUERVO HERRAMIENTAS,20.63344787,-103.3395333
CUMPRUM HERRAMIENTAS,20.66647546,-103.3659805
CURIOSIDADES GABY,20.67587978,-103.3394674
CURVAS Y CONEXIONES CONDUIT,20.73055435,-103.4028345
DAGSA,20.66457335,-103.3515129
DAISSA PACIFICO,20.66610798,-103.4500048
DEACA COMERCIALIZADORA INTEGRAL,20.71249526,-103.3476206
DELCA CONEXIONES,20.64689781,-103.3510649
DESPACHO DE ARENA Y GRAVA SIN NOMBRE,20.55917994,-103.286028
DESPACHO DE MATERIALES,20.5510285,-103.2809615
DESPACHO DE MATERIALES SIN NOMBRE,20.65780171,-103.2805752
DHEFEME,20.63548153,-103.3198437
DICOMA FERRETERIA,20.64211075,-103.4376166
DICOMMEX,20.62451634,-103.472391
DIFER FERRETERIA,20.67213629,-103.4219059
DIFER FERRETERIA,20.6589231,-103.4438149
DIMG TORNILLERIA Y FERRETERIA,20.66098134,-103.3435226
DINASA INOXIDABLES,20.65641105,-103.3562039
DIPROSEG. CERRAJERIA Y VENTA DE CHAPAS Y CERRADURAS,20.63711437,-103.4212958
DISTAR,20.59746556,-103.4292906
DISTRIBUCION AZUL TAPATIO,20.62375064,-103.3231597
DISTRIBUCION DE TORNILLOS Y HERRAMIENTAS,20.63918938,-103.305498
DISTRIBUIDOR FERRERTERO EL PLOMERIN,20.62120092,-103.3832766
DISTRIBUIDOR FERRETERO,20.61374073,-103.2883714
DISTRIBUIDOR INDUSTRIAL DE MANGUERAS BANDAS DE OCCIDENTE,20.7307967,-103.3934057
DISTRIBUIDOR SOLARIS,20.6400456,-103.3186481
DISTRIBUIDORA CADUCEO SA DE CV,20.68141788,-103.3829331
DISTRIBUIDORA CORO SAND,20.63619902,-103.3257968
DISTRIBUIDORA DE ALCOHOL,20.65223033,-103.3797865
DISTRIBUIDORA DE HERRAJES HERNANDEZ,20.68710118,-103.3126265
DISTRIBUIDORA DE MATERIALES P/CONSTRUCIONES CHAVEZ,20.43374969,-103.6368804
DISTRIBUIDORA DE TORNILLOS,20.63532041,-103.4538296
DISTRIBUIDORA DE TORNILLOS,20.64234049,-103.4472797
DISTRIBUIDORA DELONIX,20.69862159,-103.2962451
